City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
24,port alfred,3,ZA,1560162519,69,-33.59,26.89,69.01,3.0
25,tsumeb,0,NA,1560162519,20,-19.25,17.72,72.58,10.69
26,rikitea,85,PF,1560162520,73,-23.12,-134.97,72.94,14.12
27,san felipe,100,CL,1560162520,41,-32.75,-70.73,51.01,1.72
28,petropavlovsk-kamchatskiy,75,RU,1560162521,81,53.05,158.65,48.2,6.71
29,torbay,90,CA,1560162521,93,47.66,-52.73,43.0,14.99
30,gunjur,40,GM,1560162521,69,13.18,-16.76,82.4,8.05
31,gushikawa,1,JP,1560162522,88,26.35,127.87,78.8,4.7
32,lebu,75,ET,1560162522,82,8.96,38.73,64.4,6.93
33,ushuaia,40,AR,1560162522,73,-54.81,-68.31,32.0,23.04
34,sao joao da barra,75,BR,1560162523,94,-21.64,-41.05,68.0,3.98
35,punta arenas,20,CL,1560162523,80,-53.16,-70.91,33.8,17.22
36,kapaa,20,US,1560162524,83,22.08,-159.32,75.2,5.82
37,lake charles,1,US,1560162524,88,30.23,-93.22,78.8,6.93
38,tuktoyaktuk,19,CA,1560162524,75,69.44,-133.03,36.58,5.73
39,albany,75,US,1560162525,71,42.65,-73.75,57.0,1.32
40,new norfolk,98,AU,1560162525,46,-42.78,147.06,55.0,11.99
41,banatski karlovac,20,RS,1560162525,58,45.05,21.02,84.2,5.82
42,turbat,0,PK,1560162526,5,26.0,63.05,116.86,17.27
43,tiksi,0,RU,1560162526,41,71.64,128.87,59.98,14.92
44,big spring,90,US,1560162527,67,32.25,-101.48,64.0,17.22
45,mukhen,60,RU,1560162527,71,48.19,136.14,71.14,4.23
46,east london,0,ZA,1560162527,46,-33.02,27.91,71.6,12.75
47,palmer,0,AU,1560162528,76,-34.85,139.16,54.0,1.12
48,avarua,99,CK,1560162528,73,-21.21,-159.78,75.2,5.82
49,soyo,75,AO,1560162528,78,-6.13,12.37,77.0,5.82
50,geraldton,90,CA,1560162529,100,49.72,-86.95,51.8,11.41
51,deputatskiy,41,RU,1560162529,20,69.3,139.9,72.58,11.48
52,vaini,75,IN,1560162530,44,15.34,74.49,93.2,13.87
53,sur,0,OM,1560162530,10,22.57,59.53,111.28,9.86
54,comodoro rivadavia,40,AR,1560162530,55,-45.87,-67.48,39.2,19.46
55,liliani,0,PK,1560162531,9,32.21,72.95,110.92,4.97
56,saint george,40,GR,1560162433,42,39.45,22.34,84.2,5.82
57,dikson,49,RU,1560162532,92,73.51,80.55,31.36,4.94
58,port elizabeth,90,US,1560162532,100,39.31,-74.98,69.01,6.93
59,erzin,0,TR,1560162532,52,36.95,36.2,90.0,26.4
60,kikwit,34,CD,1560162533,18,-5.04,18.82,90.58,9.51
61,pitimbu,75,BR,1560162533,100,-7.47,-34.81,75.2,3.36
62,mar del plata,91,AR,1560162533,49,-46.43,-67.52,37.12,21.18
63,mahebourg,90,MU,1560162534,78,-20.41,57.7,77.0,10.29
64,fortuna,0,ES,1560162534,20,38.18,-1.13,86.0,2.24
65,longyearbyen,0,NO,1560162535,65,78.22,15.63,41.0,1.68
66,atar,65,MR,1560162535,13,20.52,-13.05,92.74,16.82
67,ribeira grande,20,PT,1560162535,77,38.52,-28.7,68.0,3.36
68,castro,8,CL,1560162536,100,-42.48,-73.76,33.8,3.36
69,hermanus,7,ZA,1560162536,74,-34.42,19.24,62.01,8.01
70,barrow,82,AR,1560162537,64,-38.31,-60.23,49.0,7.43
71,ingham,67,AU,1560162537,98,-18.65,146.16,65.2,2.48
72,dzaoudzi,75,YT,1560162537,66,-12.79,45.27,84.2,19.46
73,samarai,77,PG,1560162538,93,-10.62,150.67,73.84,5.14
74,port pirie,0,AU,1560162538,47,-33.18,138.01,55.4,8.05
75,cabo san lucas,0,MX,1560162539,61,22.89,-109.91,77.0,9.06
76,waterloo,90,CA,1560162539,68,43.47,-80.52,66.99,10.29
77,la ronge,75,CA,1560162540,86,55.1,-105.3,41.0,6.93
78,maine-soroa,56,NE,1560162540,36,13.21,12.02,94.54,5.08
79,port blair,100,IN,1560162299,78,11.67,92.75,84.46,28.74
80,sao filipe,59,CV,1560162541,82,14.9,-24.5,74.02,18.61
81,caravelas,100,BR,1560162541,90,-17.73,-39.27,73.12,9.17
82,bowen,51,AU,1560162542,93,-20.01,148.25,66.99,8.72
83,krasnystaw,75,PL,1560162542,61,50.98,23.16,80.6,10.29
84,ancud,3,CL,1560162543,100,-41.87,-73.83,33.8,3.36
85,cidreira,19,BR,1560162544,83,-30.17,-50.22,65.38,5.88
86,yuanping,100,CN,1560162544,23,38.72,112.71,75.82,4.32
87,la palma,100,CO,1560162545,93,5.36,-74.39,64.66,2.73
88,roma,0,IT,1560162545,43,41.89,12.48,91.99,5.82
89,bredasdorp,12,ZA,1560162546,56,-34.53,20.04,68.0,24.16
90,carnarvon,0,ZA,1560162546,59,-30.97,22.13,52.42,3.04
91,nola,36,CF,1560162546,45,3.52,16.05,91.84,1.25
92,miandrivazo,0,MG,1560162547,37,-19.53,45.46,85.36,9.1
93,khatanga,100,RU,1560162547,83,71.98,102.47,38.2,10.49
94,pokhara,14,NP,1560162548,45,28.21,83.99,70.78,8.32
95,copiapo,0,CL,1560162548,87,-27.37,-70.33,46.4,6.93
96,wukari,46,NG,1560162548,61,7.87,9.78,86.08,6.38
97,ambilobe,100,MG,1560162549,49,-13.19,49.05,81.58,11.1
98,aswan,0,EG,1560162549,13,24.09,32.9,100.4,12.75
99,tasiilaq,75,GL,1560162549,64,65.61,-37.64,39.2,6.93
100,vavozh,100,RU,1560162550,73,56.77,51.93,76.72,8.34
101,saldanha,98,PT,1560162550,58,41.42,-6.55,58.54,4.34
102,kitimat,90,CA,1560162551,93,54.02,-128.69,50.0,3.36
103,sari,20,IR,1560162551,52,36.57,53.06,87.8,9.17
104,puerto ayora,30,EC,1560162552,89,-0.74,-90.35,73.48,7.92
105,bethel,75,US,1560162552,76,60.79,-161.76,53.6,6.93
106,iranshahr,20,IR,1560162553,10,27.21,60.69,109.4,6.93
107,grindavik,20,IS,1560162553,71,63.84,-22.43,53.6,9.17
108,nikolskoye,40,RU,1560162553,46,59.7,30.79,71.01,15.66
109,kahului,1,US,1560162554,69,20.89,-156.47,75.0,8.86
110,thompson,75,CA,1560162554,80,55.74,-97.86,39.2,3.36
111,severo-kurilsk,57,RU,1560162555,90,50.68,156.12,41.62,8.3
112,ponta delgada,75,PT,1560162295,77,37.73,-25.67,66.2,4.7
113,abalak,12,NE,1560162555,31,15.46,6.28,96.16,12.06
114,jamestown,0,AU,1560162365,59,-33.21,138.6,54.4,4.16
115,davila,75,PH,1560162556,70,18.47,120.58,89.6,10.29
116,souillac,75,FR,1560162556,55,45.6,-0.6,66.0,11.41
117,georgetown,40,GY,1560162337,94,6.8,-58.16,75.2,4.7
118,victoria,75,BN,1560162528,83,5.28,115.24,87.01,3.36
119,mayumba,29,GA,1560162558,85,-3.44,10.65,75.46,7.74
120,lubartow,75,PL,1560162559,61,51.46,22.61,80.6,10.29
121,codrington,90,AU,1560162559,87,-28.95,153.24,61.0,6.93
122,gunnedah,40,AU,1560162560,100,-30.98,150.25,52.0,1.12
123,gat,20,SN,1560162560,78,14.69,-16.54,78.8,9.17
124,san patricio,88,PY,1560162560,64,-26.98,-56.83,66.46,9.51
125,kushnarenkovo,17,RU,1560162561,70,55.11,55.34,76.54,14.18
126,wajir,75,KE,1560162561,38,1.75,40.07,89.6,13.87
127,qaanaaq,0,GL,1560162561,72,77.48,-69.36,28.12,3.65
128,itaituba,39,BR,1560162562,88,-4.26,-55.99,72.04,1.3
129,monroe,90,US,1560162562,93,41.91,-83.4,69.8,6.93
130,mataura,24,NZ,1560162563,94,-46.19,168.86,45.22,4.63
131,derzhavinsk,31,KZ,1560162563,33,51.1,66.31,74.02,9.35
132,bathsheba,20,BB,1560162563,69,13.22,-59.52,82.4,20.8
133,saint-georges,97,CA,1560162564,84,46.12,-70.67,55.0,3.76
134,nemuro,75,JP,1560162564,81,43.32,145.57,53.6,6.93
135,tigre,75,AR,1560162565,93,-34.42,-58.58,62.01,8.05
136,sainte-suzanne,75,CH,1560162565,82,47.51,6.77,66.0,1.12
137,la sarre,97,CA,1560162565,60,48.8,-79.2,59.44,5.84
138,odder,85,DK,1560162566,72,55.98,10.15,62.01,9.17
139,alofi,100,NU,1560162566,94,-19.06,-169.92,73.4,12.75
140,guia de isora,20,ES,1560162566,56,28.21,-16.78,73.4,21.92
141,biak,100,ID,1560162567,98,-0.91,122.88,67.36,3.62
142,cherskiy,59,RU,1560162567,32,68.75,161.3,68.98,8.01
143,ntcheu,2,MW,1560162568,50,-14.82,34.64,63.76,7.38
144,hoi an,20,VN,1560162568,59,15.88,108.33,91.4,8.05
145,hobyo,72,SO,1560162568,40,5.35,48.53,92.2,25.59
146,saint-francois,90,FR,1560162569,87,46.42,3.91,59.0,5.82
147,kampot,40,KH,1560162570,74,10.62,104.18,86.0,10.29
148,marulanda,92,CO,1560162570,71,5.28,-75.26,59.62,1.34
149,butaritari,7,KI,1560162571,81,3.07,172.79,84.82,16.51
150,kimle,40,HU,1560162571,58,47.83,17.37,87.01,14.99
151,beringovskiy,3,RU,1560162571,60,63.05,179.32,56.38,6.22
152,isangel,20,VU,1560162572,82,-19.55,169.27,68.0,14.23
153,hay river,20,CA,1560162572,80,60.82,-115.79,30.2,5.99
154,mareeba,75,AU,1560162572,78,-16.99,145.42,73.99,9.17
155,limbang,75,BN,1560162573,79,4.75,115.01,86.0,5.82
156,inhambane,40,MZ,1560162573,94,-23.87,35.38,71.6,11.41
157,jardim,46,BR,1560162573,85,-21.48,-56.15,59.98,5.5
158,brandon,1,US,1560162574,71,43.59,-96.57,53.01,6.93
159,christchurch,0,NZ,1560162574,81,-43.53,172.64,51.8,11.41
160,high level,90,CA,1560162575,70,58.52,-117.13,44.6,8.05
161,lokosovo,2,RU,1560162575,54,61.13,74.84,56.92,21.07
162,thonon-les-bains,75,FR,1560162575,87,46.37,6.48,61.0,2.24
163,faanui,3,PF,1560162576,75,-16.48,-151.75,82.84,21.0
164,trairi,81,BR,1560162576,95,-3.28,-39.27,70.96,3.38
165,ponta do sol,6,BR,1560162576,97,-20.63,-46.0,50.26,5.23
166,yumen,100,CN,1560162577,18,40.29,97.04,83.74,12.68
167,fare,4,PF,1560162577,76,-16.7,-151.02,82.48,20.67
168,gandajika,0,CD,1560162578,33,-6.75,23.95,82.3,9.98
169,nioro,83,GM,1560162578,48,13.79,-15.05,83.38,8.84
170,kangaatsiaq,0,GL,1560162578,87,68.31,-53.46,36.4,3.02
171,kruisfontein,0,ZA,1560162579,55,-34.0,24.73,65.92,2.64
172,tuatapere,65,NZ,1560162579,80,-46.13,167.69,52.6,9.28
173,morristown,90,US,1560162579,100,36.21,-83.29,71.01,2.15
174,saskylakh,97,RU,1560162580,39,71.97,114.09,71.86,13.2
175,klaksvik,100,FO,1560162580,75,62.23,-6.59,44.6,18.34
176,half moon bay,75,US,1560162581,64,37.46,-122.43,75.0,4.41
177,esperance,20,TT,1560162581,83,10.24,-61.45,79.0,5.82
178,victor harbor,0,AU,1560162582,76,-35.55,138.62,55.99,1.12
179,atuona,55,PF,1560162582,71,-9.8,-139.03,81.76,17.9
180,hasaki,75,JP,1560162422,100,35.73,140.83,60.8,24.16
181,whitehorse,75,CA,1560162582,81,60.72,-135.06,50.0,5.82
182,uzyn,0,UA,1560162583,42,49.83,30.42,84.2,8.95
183,poum,40,MK,1560162583,41,41.28,20.71,78.8,9.17
184,sitka,0,US,1560162584,88,37.17,-99.65,48.99,7.23
185,myitkyina,100,MM,1560162584,83,25.38,97.4,80.68,2.35
186,canals,20,ES,1560162584,36,38.96,-0.58,80.01,4.7
187,hithadhoo,20,MV,1560162585,75,-0.6,73.08,84.28,7.49
188,horta,0,ES,1560162585,41,41.43,2.16,81.0,10.29
189,antalaha,87,MG,1560162586,86,-14.9,50.28,70.78,4.18
190,nuuk,40,GL,1560162586,87,64.17,-51.74,42.8,6.93
191,betanzos,40,ES,1560162586,67,43.28,-8.21,61.0,6.93
192,norman wells,20,CA,1560162587,65,65.28,-126.83,46.4,2.24
193,nicolas bravo,75,MX,1560162587,67,24.39,-104.74,60.8,9.17
